supplier_id,invoice_amount,days_to_pay
1337,547.28,36.0
1726,403.73,48.0
1068,439.44,33.0
1881,403.63,39.0
1538,412.18,40.0
1736,826.63,38.0
1833,601.33,65.0
1506,632.21,37.0
1745,559.04,46.0
1485,307.25,21.0
1442,547.39,44.0
1923,628.75,51.0
1919,397.59,35.0
1050,615.84,15.0
1148,584.52,40.0
1926,2888.96,1.0
1586,449.87,47.0
1817,368.29,60.0
1091,456.6,36.0
1367,672.27,31.0
1935,280.59,28.0
1579,251.79,42.0
1746,510.73,45.0
1873,446.89,35.0
1655,500.93,48.0
1075,613.44,45.0
1085,433.69,40.0
1226,275.24,31.0
1362,745.34,35.0
1958,380.33,16.0
1567,372.92,42.0
1591,632.45,40.0
1023,453.86,42.0
1738,492.39,45.0
1027,557.93,44.0
1120,630.03,39.0
1489,459.98,40.0
1604,682.39,26.0
1852,243.7,34.0
1623,591.17,41.0
1889,399.26,33.0
1344,664.67,49.0
1998,517.05,33.0
1030,419.25,42.0
1654,579.54,41.0
1878,607.18,47.0
1809,577.03,49.0
1226,1505.76,0.0
1869,441.92,19.0
1249,499.51,52.0
1049,495.05,55.0
1725,589.97,35.0
1891,258.21,42.0
1388,540.12,31.0
1943,465.2,21.0
1780,399.38,33.0
1287,410.9,35.0
1706,474.26,36.0
1765,67.87,30.0
1590,415.85,33.0
1474,394.9,40.0
1755,563.93,32.0
1602,403.34,45.0
1925,474.19,47.0
1005,685.07,64.0
1792,619.32,51.0
1411,608.27,42.0
1957,440.02,34.0
1661,565.16,43.0
1323,471.93,43.0
1398,476.47,35.0
1281,549.16,48.0
1190,428.36,26.0
1785,679.16,38.0
1584,480.78,46.0
1958,574.2,37.0
1829,674.67,38.0
1499,623.8,39.0
1579,330.93,32.0
1815,553.39,52.0
1433,602.09,30.0
1062,607.02,43.0
1452,366.4,44.0
1492,421.16,31.0
1645,619.35,41.0
1441,408.59,31.0
1306,464.04,54.0
1779,689.11,29.0
1734,494.26,33.0
1942,412.79,28.0
1125,394.69,26.0
1264,539.93,56.0
1006,340.02,45.0
1412,470.32,41.0
1205,539.99,33.0
1178,655.9,49.0
1467,580.11,32.0
1495,414.31,48.0
1694,641.41,31.0
1991,464.06,34.0
1442,351.72,48.0
1951,479.36,49.0
1917,672.58,46.0
1227,519.83,30.0
1747,501.5,36.0
1145,696.47,42.0
1569,328.24,32.0
1295,345.73,54.0
1240,306.1,16.0
1856,544.72,32.0
1286,519.98,35.0
1951,685.13,12.0
1674,529.22,26.0
1025,451.5,46.0
1451,500.22,40.0
1105,514.12,56.0
1239,299.39,55.0
1851,825.24,44.0
1417,562.38,43.0
1331,525.2,41.0
1911,573.82,13.0
1890,585.13,26.0
1041,483.13,41.0
1644,424.25,46.0
1828,571.93,43.0
1555,546.29,31.0
1034,402.81,49.0
1875,670.28,55.0
1346,535.2,49.0
1383,587.58,50.0
1512,667.03,34.0
1737,502.63,51.0
1810,538.03,41.0
1287,597.2,45.0
1747,413.02,44.0
1870,506.49,39.0
1958,515.07,31.0
1032,385.27,39.0
1094,778.12,50.0
1204,331.12,36.0
1620,344.23,49.0
1833,657.71,47.0
1029,585.59,37.0
1265,376.88,54.0
1022,572.87,36.0
1608,676.14,55.0
1038,496.37,44.0
1172,811.86,40.0
1759,293.11,31.0
1890,583.26,39.0
1412,639.98,38.0
1413,606.96,27.0
1673,475.48,38.0
1691,465.15,32.0
1614,553.3,46.0
1208,597.89,53.0
1021,572.3,28.0
1004,624.81,57.0
1650,377.74,39.0
1213,472.67,30.0
1671,387.2,48.0
1919,453.67,36.0
1906,621.83,39.0
1138,512.96,36.0
1656,812.82,32.0
1671,523.21,47.0
1594,507.16,37.0
1666,512.74,26.0
1799,423.46,46.0
1316,493.06,28.0
1792,635.33,28.0
1575,513.68,52.0
1703,404.78,28.0
1155,388.99,17.0
1423,445.98,46.0
1499,508.86,37.0
1090,643.23,38.0
1653,339.14,37.0
1041,461.62,42.0
1760,517.32,32.0
1294,279.96,55.0
1769,399.97,25.0
1336,418.41,44.0
1000,404.48,46.0
1108,523.03,32.0
1927,480.73,30.0
1978,433.37,50.0
1124,551.36,30.0
1063,706.77,34.0
1205,696.71,49.0
1414,269.27,40.0
1953,569.25,22.0
1849,478.64,57.0
1243,518.62,35.0
1589,452.21,36.0
1622,514.11,43.0
1653,518.17,46.0
1215,430.53,60.0
1964,392.44,23.0
1527,446.16,48.0
1964,528.11,47.0
1565,571.88,39.0
1652,602.4,48.0
1379,440.7,49.0
1847,534.06,26.0
1078,615.5,57.0
1414,639.87,24.0
1452,492.94,29.0
1148,473.49,37.0
1638,522.93,59.0
1669,362.04,37.0
1790,476.77,40.0
1037,589.35,54.0
1156,577.03,37.0
1332,467.57,28.0
1287,526.13,36.0
1111,401.04,54.0
1701,584.42,41.0
1617,490.66,59.0
1090,466.89,47.0
1865,456.59,34.0
1812,492.45,41.0
1048,446.25,31.0
1160,578.98,33.0
1515,452.57,80.0
1401,691.16,50.0
1709,675.83,49.0
1319,393.01,34.0
1923,508.36,56.0
1363,421.92,51.0
1888,460.8,59.0
1441,740.29,58.0
1474,463.09,25.0
1765,543.23,29.0
1601,564.96,30.0
1311,379.92,31.0
1531,397.39,43.0
1588,355.28,34.0
1219,393.68,61.0
1673,158.0,59.0
1496,565.35,40.0
1342,746.5,60.0
1905,517.74,55.0
1626,330.05,35.0
1093,422.87,20.0
1917,444.93,38.0
1132,377.89,34.0
1500,603.22,42.0
1171,597.23,41.0
1625,361.35,41.0
1008,587.01,45.0
1810,683.22,28.0
1771,728.31,44.0
1681,843.83,36.0
1320,391.76,42.0
1097,838.91,50.0
1168,457.5,28.0
1959,428.9,37.0
1310,539.25,39.0
1729,430.15,35.0
1913,547.89,49.0
1911,341.59,33.0
1342,471.35,34.0
1429,654.27,33.0
1931,493.15,51.0
1857,516.99,35.0
1961,557.03,45.0
1555,640.48,60.0
1499,301.37,39.0
1772,570.14,51.0
1284,467.82,57.0
1637,520.0,50.0
1259,627.19,40.0
1494,356.7,46.0
1354,378.48,27.0
1213,267.75,32.0
1816,434.1,34.0
1199,659.65,62.0
1235,485.53,32.0
1852,339.19,32.0
1135,441.72,30.0
1889,321.46,46.0
1947,364.98,41.0
1627,546.66,51.0
1964,359.14,47.0
1916,633.52,26.0
1666,491.47,32.0
1421,510.27,54.0
1900,466.6,38.0
1340,592.74,52.0
1828,593.98,39.0
1903,540.21,30.0
1341,567.77,37.0
1529,474.55,30.0
1387,565.06,34.0
1003,459.45,42.0
1676,500.27,45.0
1638,467.04,24.0
1398,445.13,40.0
1421,417.31,34.0
1410,556.12,34.0
1212,657.27,41.0
1559,640.53,34.0
1557,349.21,54.0
1557,654.7,52.0
1047,461.82,52.0
1186,572.09,35.0
1501,391.25,30.0
1631,517.04,41.0
1643,537.65,38.0
1970,321.85,34.0
1530,572.99,28.0
1952,661.51,40.0
1786,479.04,36.0
1474,663.22,47.0
1743,477.24,47.0
1041,601.95,51.0
1603,233.77,27.0
1260,790.25,44.0
1047,679.45,33.0
1920,465.84,28.0
1962,263.35,36.0
1793,534.56,51.0
1585,326.73,36.0
1727,553.38,56.0
1445,549.39,45.0
1220,387.03,36.0
1620,634.52,52.0
1646,596.67,44.0
1939,617.1,31.0
1342,501.06,59.0
1237,330.14,43.0
1154,617.34,40.0
1937,467.56,31.0
1840,333.23,52.0
1055,662.24,45.0
1386,751.93,46.0
1893,495.05,35.0
1908,759.09,48.0
1709,510.96,49.0
1314,454.35,33.0
1037,424.34,26.0
1340,696.45,46.0
1850,406.38,24.0
1728,588.23,42.0
1230,432.9,36.0
1451,444.76,52.0
1341,623.63,36.0
1452,454.4,51.0
1256,451.42,35.0
1433,635.94,50.0
1208,691.69,61.0
1200,577.36,29.0
1136,421.43,43.0
1639,438.73,67.0
1564,509.59,41.0
1855,538.51,41.0
1393,381.46,48.0
1595,586.76,40.0
1720,510.26,23.0
1844,294.12,51.0
1796,388.53,20.0
1035,439.5,36.0
1214,491.26,52.0
1026,726.71,36.0
1657,528.58,33.0
1017,399.11,49.0
1629,526.48,31.0
1136,457.75,28.0
1578,538.97,43.0
1902,569.67,38.0
1825,645.11,28.0
1974,497.09,46.0
1029,696.68,45.0
1072,608.96,36.0
1122,415.11,37.0
1956,765.18,45.0
1986,539.24,52.0
1227,399.79,37.0
1337,698.35,47.0
1990,749.33,46.0
